asin,domain,domain_id,title,new_price,used_price,list_price,discount_percent,validated_at
B0DSZQK42Y,IT,8,"YUNZII AL68 Tastiera meccanica wireless 60%, tastiera in alluminio QMK/VIA, tastiera sostituibile a caldo con manopola, tastiera da gioco RGB per Mac/",68.99,,68.99,,2026-02-19T20:43:22.672729+00:00
B07W7K29YM,IT,8,"Logitech MK295 Kit Mouse e Tastiera Wireless, Layout Tedesco Qwertz, Bianco",49.71,26.36,49.71,47.0,2026-02-19T20:43:22.672736+00:00
B09NQHF99G,IT,8,TECLADO CORSAIR K70 RGB PRO MX RED ESPAÃ‘OL CH-9109410-ES,150.08,109.44,150.08,27.1,2026-02-19T20:43:22.672745+00:00
B0C592RKDV,IT,8,"RedThunder K84 - Set tastiera e mouse wireless da gioco, layout QWERTZ DE, ricaricabile, compatta, ultraleggera, con struttura a nido d'ape per PC MAC",59.99,,59.99,,2026-02-19T20:43:22.672751+00:00
B09N9CY637,IT,8,"CHERRY STREAM KEYBOARD TKL, Tastiera Con Filo senza Tastierino Numerico, Layout per la Germania (QWERTZ), Battitura Silenziosa dei Tasti, Sensazione d",30.5,20.42,40.0,48.9,2026-02-19T20:43:22.672759+00:00
B0DGTK68JW,IT,8,"Dierya DK63 Tastiera Gaming Wireless con Interruttori Meccanica Lineari,60% Tastiera 2.4Ghz/Bluetooth/Type-C,Retroilluminazione RGB,Mini Compact 6 Tas",39.99,,39.99,,2026-02-19T20:43:33.807552+00:00
B08KWBJCNM,IT,8,MediaRange MROS112 Tastiera Qwertz nera con cavo,15.75,11.57,15.76,26.6,2026-02-19T20:43:33.807590+00:00
B0BHYRG6V8,IT,8,"Dierya×TMKB Tastiera Gaming Meccanica 60% con Interruttori Meccanici Lineari,T68se Keyboard Gioco Luce monocromatica Type-C Mini Compact 68 Tasti Anti",29.99,,29.99,,2026-02-19T20:43:33.807601+00:00
B07W4DHQJ6,IT,8,"Logitech G 413 TKL SE Tastiera Gaming Meccanico, Tastiera Inglese QWERTY - Nero",128.99,,128.99,,2026-02-19T20:43:33.807609+00:00
B0CYTB34XC,IT,8,"GXTrust 866 Torix Tastiera Meccanica Layout Italiano QWERTY, Interruttori Huano Lineari, Illuminazione RGB, Anti-Ghosting N-Key Rollover USB Tastiera ",59.99,,59.99,,2026-02-19T20:43:33.807617+00:00
B0DPRNP35D,IT,8,"MAMBASNAKE X ATTACK SHARK X66 65% Tastiera Meccanica Wireless Con Manopola, Guarnizione Hot Swap Rgb Tastiera Da Gioco 60 Percento, BT/2.4G/USB-C, Int",46.79,,46.79,,2026-02-19T20:43:33.807625+00:00
B09J88KM8L,IT,8,Contour Balance Keyboard | Tastiera cablata | Layout QWERTZ | Tastiera per computer super piatta | tastierino numerico + tasti multimediali | per casa,113.03,,113.03,,2026-02-19T20:43:33.807631+00:00
B0CPMBBMW1,IT,8,"Trust ODY II Tastiera silenziosa senza fili QWERTZ Tedesco, tasti piatti, resistente agli spruzzi, ricevitore USB RF da 2,4 GHz, per PC, laptop, Mac, ",22.91,13.78,22.91,39.9,2026-02-19T20:43:33.807639+00:00
B0D3GZYN1P,IT,8,"RK ROYAL KLUDGE R75 Tastiera Meccanica Wireless, 75% Gasket Bluetooth/2.4G/Cavo, Versione US Tastiera gaming con Tasti PBT, Manopola Volume, Retroillu",89.99,,89.99,,2026-02-19T20:43:33.807647+00:00
B07FLYR1TG,IT,8,"KLIM™ Chroma - Tastiera wireless per gamer QWERTZ Deutschland, sottile, durevole, ergonomica, discreta, impermeabile, silenziosa + tastiera Gamer retr",59.41,,59.41,,2026-02-19T20:43:33.807655+00:00
B0CQKMKPZW,IT,8,"YINDIAO Ajazz AK820 Tastiera Meccanica con Manopola,Layout ANSI 75%,Tastiera da Gioco Cablata 81 Tasti, 5 Schiuma Fonoassorbente,Hot-swap,Interruttore",42.49,,42.49,,2026-02-19T20:43:33.807662+00:00
B07FHTJC1G,IT,8,"Satechi Tastiera con Cavo USB in Alluminio e Tastierino Numerico - Compatibile con iMac - 2020 iMac, iMac Pro, 2020 Mac Mini e Altri (Tedesco, Grigio ",,,,,2026-02-19T20:43:33.807670+00:00
B0FJ7Z9KGH,IT,8,MageGee Tastiera Gamer Meccanica AZERTY | Tastiera Gamer 60% AZERTY | Compatto 69 Tasti con Retroilluminazione LED | Mini tastiera cablata con interru,,,43.6,,2026-02-19T20:43:33.807678+00:00
B08KWBVK4Z,IT,8,MediaRange MROS113 Tastiera Qwertz con cavo bianco/grigio chiaro,13.11,6.46,12.41,47.9,2026-02-19T20:43:33.807686+00:00
B08DG6LBRN,IT,8,"Trust Taro Tastiera layout QWERTY spagnolo, resistente alle vertigini, cavo da 1,8 m, connessione USB, Windows, Mac, PC, laptop, nero",11.99,9.07,11.99,24.4,2026-02-19T20:43:33.807694+00:00
B01L6L44NU,IT,8,"Logitech G213 Prodigy Gaming Keyboard, RGB Lightsync Backlit Keys, Spill-Resistant, Customizable Keys, Dedicated Multi-Media Keys, QWERTY Spanish Layo",80.1,41.33,87.97,53.0,2026-02-19T20:43:33.807703+00:00
B0CBPJN8BY,IT,8,"CHERRY KW 7100 MINI BT, Tastiera Multidispositivo Compatta con 3 Canali Bluetooth, Layout per la Germania (QWERTZ), Design Piatto, con Custodia di Tra",31.18,,50.27,,2026-02-19T20:43:33.807711+00:00
B072KJDCL8,IT,8,"Logitech MK330 Kit Tastiera e Mouse, Layout Tedesco ‎Qwertz",46.58,21.09,46.58,54.7,2026-02-19T20:43:33.807720+00:00
B0FCLXFQT5,IT,8,"Redragon K668 RGB Tastiera Gaming Meccanica Cablata 105+4 tasti, Interruttori rossi, Presa Hot-Swappable, Schiume Assorbenti, 2 Set Tasti misti, Layou",,,,,2026-02-19T20:43:33.807727+00:00
B0F58SM5BT,IT,8,"Newmen GM325Pro, tastiera meccanica a 104 tasti, retroilluminata a LED, con cavo, con pannello in metallo hot-swap, tasti neri in ABS, tastiera meccan",36.37,,36.37,,2026-02-19T20:43:33.807737+00:00
B0DGTKTY75,IT,8,"DIERYA DK63 Tastiera Gaming Wireless con Interruttori Meccanica Lineari,60% Tastiera 2.4Ghz/Bluetooth/Type-C,Retroilluminazione RGB,Mini Compact 6 Tas",39.99,,39.99,,2026-02-19T20:43:33.807746+00:00
B07HCZNWYT,IT,8,"Mars Gaming MK218DE, Tastiera H-Mech RGB, 9 Effetti di luce, Antighosting, Nero, Lingua Tedesca",,8.42,,,2026-02-19T20:43:33.807754+00:00
B0FF9RVNCZ,IT,8,"YUNZII Tastiera meccanica wireless B75 Pro 75% con guarnizione, personalizzata hot swap, manopola, interruptori pre-lubrificati RGB, Bluetooth/Type-C/",75.64,,75.64,,2026-02-19T20:43:33.807761+00:00
B00F35N1KS,IT,8,"CHERRY KC 1000, Tastiera con filo, Layout per la Germania (QWERTZ), Plug & Play tramite porta USB, Design piatto, Battitura estremamente silenziosa, C",28.88,21.59,28.88,25.2,2026-02-19T20:43:33.807770+00:00
B0CRD5G38M,IT,8,"TECURS Tastiera meccanica Tastiera da gioco programmabile con poggiapolsi magnetico, interruttori rossi, 19 modalità LED, tasti multimediali, tastiera",80.81,89.1,80.81,-10.3,2026-02-19T20:43:33.807780+00:00
B003UL1RGC,IT,8,"Logitech K120 Tastiera Cablata, Layout ‎Qwertz Tedesco",20.49,16.01,20.49,21.9,2026-02-19T20:43:33.807788+00:00
B09NQY2Y8R,IT,8,"TECURS Tastiera Gmaer TKL 65%, Tastiera Meccanica Ricaricabile/Multi-Device/Retroilluminato RGB, Anti-Ghosting, 68 Touch, AZERTY Switchs Rosso per Win",59.99,47.99,59.99,20.0,2026-02-19T20:43:33.807798+00:00
B0CS365B89,IT,8,"Newmen Tastiera meccanica GM326, tastiera da gioco cablata, 75% TKL, sostituibile a caldo, compatta retroilluminata a LED, USB C, tastiera meccanica d",,30.26,,,2026-02-19T20:43:33.807805+00:00
B08ZNSJ152,IT,8,"Keyboard Dell WL KM5221W Pro Wireless, Set tastiera e mouse, Tedesco (QWERTZ), Nero",43.98,,43.98,,2026-02-19T20:43:44.430042+00:00
B07DKJKM4T,IT,8,Mobility Lab ML311142 tastiera cablata QWERTZ Layout tedesco ideale per Mac - bianco/argento,33.19,16.13,33.13,51.3,2026-02-19T20:43:44.430080+00:00
B00VHHWNMI,IT,8,"Logitech K400 Plus Tastiera Wireless Touch TV, Facili Controlli Multimediali e Touchpad Integrato, Layout Tedesco QWERTZ - Nero",42.0,40.7,43.3,6.0,2026-02-19T20:43:44.430090+00:00
B0CJVHZP1W,IT,8,Newskill Serike V2 Blanco | Switch Red Hotswap | Teclado Mecánico Gaming,99.95,55.64,99.95,44.3,2026-02-19T20:43:44.430101+00:00
B07CMH9HDY,IT,8,Redragon K552 Tastiera Gaming Meccanica al 60% Cablata Switch Red per PC (RGB Retroilluminato QWERTY-UK),,,,,2026-02-19T20:43:44.430109+00:00
B0094QSF8U,IT,8,"Logitech K120 Tastiera Cablata Business ‎per Windows/Linux, Layout Svizzero ‎Qwertz, Nero",16.99,12.6,16.99,25.8,2026-02-19T20:43:44.430120+00:00
B0DXL4PVH2,IT,8,"Speedlink ATMOS - Tastiera Gaming meccanica RGB 60%, cablata, interruttori marroni, robusta piastra in acciaio, cavo USB-C staccabile, retroilluminata",28.71,24.17,28.31,14.6,2026-02-19T20:43:44.430129+00:00
B07Y425Y2H,IT,8,"CHERRY STREAM KEYBOARD, Tastiera con filo, Layout per la Germania (QWERTZ), Battitura estremamente silenziosa, Sensazione di digitazione unica, Design",34.95,25.64,36.99,30.7,2026-02-19T20:43:44.430137+00:00
B0F5GLYP96,IT,8,"TECKNET Tastiera Bluetooth Ricaricabile, 4-Dispositivo (2.4G USB+3 BT), Mini Tastiera Wireless Italiana, Easy-Switch per Windows, MacOS, iOS, Android,",26.99,,26.99,,2026-02-19T20:43:44.430144+00:00
B07W5JJP7D,IT,8,"Logitech G512 Tastiera Gaming Meccanica, RGB LIGHTSYNC, Tasti Retroilluminati, GX Brown Tactile Switch, Telaio in alluminio spazzolato, Tasti Personal",85.0,74.57,85.0,12.3,2026-02-19T20:43:44.430153+00:00
B0863KR72L,IT,8,B.FRIENDIT Tastiera USB cablata UK Slim - Tastiera numerica con Custodia in Alluminio Tasto retroilluminato RGB Compatibile con iMac (iMac 2016 e 2017,,,,,2026-02-19T20:43:44.430160+00:00
B084H165KT,IT,8,Microsoft Surface PRO X Keyboard QWERTZ Tedesco Nero Cover Port,,61.99,,,2026-02-19T20:43:44.430167+00:00
B003PAMIA2,IT,8,"Logitech K120 Tastiera con Cavo per Windows, Layout Tedesco QWERTZ - Nero",7.79,17.68,25.97,31.9,2026-02-19T20:43:44.430174+00:00
B09L57Z1V3,IT,8,"KROM KASIC TKL - Tastiera da gioco meccanica RGB Rainbow, senza tastierino numerico, modalità di gioco, anti-gohsting, Windows 7/8/8.1/10, USB, layout",66.42,17.42,66.42,73.8,2026-02-19T20:43:44.430184+00:00
B08D9PZDGW,IT,8,"Trust Taro - Tastiera cablata Qwerty UK, tastiera silenziosa, resistente alle fuoriuscite, cavo da 1,8 m, Plug and Play, tastiera per PC, laptop, Mac,",22.9,,22.9,,2026-02-19T20:43:44.430191+00:00
B09SFS4WQS,IT,8,ZAHARA Layout tastiera GR Laptop (retroilluminata) Sostituzione per Dell Latitude7400 3400 5400 7410 5401 5411 GR VWKCT backlitv Backlit Keyboard blac,32.99,,32.99,,2026-02-19T20:43:44.430198+00:00
B0D9ZQH9TK,IT,8,"Rii Gaming RK909 - Tastiera meccanica silenziosa con tripla connessione (Wireless + Bluetooth + USB), batteria ricaricabile, retroilluminazione RGB, a",59.99,,59.99,,2026-02-19T20:43:44.430205+00:00
B0FNRM865K,IT,8,"YUNZII B87 Tastiera Meccanica Gaming, QMK/VIA, RGB, Tasti MOA, Poggiapolsi, Connessione BT5.0/2.4G/USB-C NKRO per Win/Mac (Blu Cuore, cocoa cream v2)",84.14,,84.14,,2026-02-19T20:43:44.430212+00:00
B0CT5VV71Z,IT,8,KOORUI Tastiera da gioco meccanica al 60% vari colori retroilluminata a LED ultra compatta 69 tasti mini cablata con interruttore blu per Windows Lapt,35.87,,35.87,,2026-02-19T20:43:44.430220+00:00
B0B4W52FN5,IT,8,"Dierya Tastiera da Gaming Meccanica al 60% con Interruttori Lineari,DK61se Keyboard Gioco Retroilluminazione Blu Ghiaccio,Type-C Mini Compact 61 Tasti",29.99,,29.99,,2026-02-19T20:43:44.430229+00:00
B0072AEZJI,IT,8,"Logitech K120 Tastiera Cablata, Layout ‎Tedesco Qwertz",16.99,,16.99,,2026-02-19T20:43:44.430236+00:00
B09CF44X5T,IT,8,"Mouse e tastiera HP 230 (mouse e tastiera wireless, dongle USB, durata della batteria fino a 16 mesi, layout QWERTZ) Bianco",65.0,26.54,65.0,59.2,2026-02-19T20:43:44.430246+00:00
B0FK6FTRZQ,IT,8,"Speedlink LETOS - Tastiera Gaming RGB 60%, cablata, cavo USB-C staccabile, retroilluminata, Layout tedesco QWERTZ, nero",24.99,20.21,24.99,19.1,2026-02-19T20:43:44.430253+00:00
B08DG4C63H,IT,8,"Trust Taro - Tastiera con cavo, layout tedesco QWERTZ, tasti silenziosi, resistente agli schizzi, porta USB, lunghezza cavo 1,8 m, tastiera per PC, la",,5.05,,,2026-02-19T20:43:44.430260+00:00
B0BXXM31Y2,IT,8,Contour Balance Keyboard | Tastiera wireless con dongle USB | Layout QWERTZ | Tastiera wireless super piatta | tastierino numerico + tasti multimedial,125.85,,126.5,,2026-02-19T20:43:44.430266+00:00
B0977C4H7V,IT,8,"perixx PERIBOARD-213U - Tastiera a forbice USB silenziosa, design compatto con blocco numerico, QWERTY UK, colore: Nero",,,,,2026-02-19T20:43:44.430273+00:00
B0B8DJ58P6,IT,8,"AULA Tastiera da gioco meccanica stile macchina da scrivere, interruttore blu, con poggiapolsi rimovibile, manopola di controllo multimediale, retroil",,,,,2026-02-19T20:43:44.430283+00:00
B0F48L5MVC,IT,8,HSSDTECH Tastiera retroilluminata Nera (Layout Tedesco GR) per Lenovo ThinkPad X240 X230S X240S X250 X250S X260 X270,33.99,,33.99,,2026-02-19T20:43:44.430290+00:00
B00BCE30RS,IT,8,"Logitech MK270 Combo Tastiera e Mouse Wireless per Windows, Layout Tedesco QWERTZ - Nero",32.39,28.89,32.39,10.8,2026-02-19T20:43:55.041784+00:00
B0CSYRHRJ6,IT,8,"Amazon Basics Tastiera USB a basso profilo con layout IT, nero opaco",10.99,9.76,10.99,11.2,2026-02-19T20:43:55.041820+00:00
B07T63FQ2M,IT,8,UNYKAch KB 302 Mini tastiera USB QWERTY Nero,16.27,9.32,16.27,42.7,2026-02-19T20:43:55.041835+00:00
B00564NI9U,IT,8,"Logitech K120 Tastiera Cablata, Layout ‎Spagnolo Qwerty",10.39,,10.39,,2026-02-19T20:43:55.041852+00:00
B0831T7JNK,IT,8,"SteelSeries Apex 3 TKL, RGB tastiera da gaming , Fattore di forma compatto senza tastierino numerico studiato per gli eSport, Illuminazione RGB a 8 zo",86.78,,86.78,,2026-02-19T20:43:55.041866+00:00
B08B539T4M,IT,8,Dell KB216 – Tastiera Slovacco QWERTZ – Nero,,,,,2026-02-19T20:43:55.041876+00:00
B0CSYT813K,IT,8,"Amazon Basics Tastiera cablata full size compatibile con computer portatile, PC, tablet, USB, plug-and-play, layout QWERTY UK, nero opaco",,,,,2026-02-19T20:43:55.041889+00:00
B003IZ5JXC,IT,8,"Logitech MK120 Combo Tastiera e Mouse con Filo per Windows, Layout Tedesco QWERTZ - Nero",17.48,14.33,17.48,18.0,2026-02-19T20:43:55.041902+00:00
B0CVTZ4BT7,ES,9,"seenda Teclado y ratón inalámbricos, multidispositivo, USB y Bluetooth, juego de ratón para PC, teclado inalámbrico recargable ultrafino con ratón par",52.65,,52.65,,2026-02-19T20:43:58.595799+00:00
B006T02YRM,ES,9,"Logitech K270 Teclado Inalámbrico para Windows, Disposición QWERTZ Alemán, Negro",44.05,15.23,44.05,65.4,2026-02-19T20:43:58.595839+00:00
B07XLYRWZ3,ES,9,Arteck 2.4G Teclado inalámbrico y ratón combinado de acero inoxidable ultra delgado teclado de tamaño completo y ratones ergonómicos para ordenador de,,,,,2026-02-19T20:43:58.595850+00:00
B0CSYQWWTZ,ES,9,"Amazon Basics Teclado con Cable USB y Base Fina, diseño español, Negro Mate",12.12,,12.12,,2026-02-19T20:43:58.595857+00:00
B0DP36D6K5,ES,9,"T'nB Classy - Teclado Inalámbrico para Windows/Linux, 2.4 GHz Inalámbrico, Alemán QWERTZ Layout, Teclas Silenciosas - Negro",19.99,,19.99,,2026-02-19T20:43:58.595864+00:00
B0B7X1C65B,ES,9,"PUSOKEI Teclado Bluetooth, Teclado Alemán QWERTZ Inalámbrico, Teclado Silencioso Portátil Delgado, Conexión Estable, Teclado Inalámbrico para iOS, And",,,,,2026-02-19T20:43:58.595871+00:00
B09X5XYG12,ES,9,"Razer Ornata V3 X – Teclado plano de membrana con Chroma RGB (interruptores de membrana silenciosos, reposamuñecas ergonómicas, recubrimiento anti-UV)",87.23,25.91,87.23,70.3,2026-02-19T20:43:58.595881+00:00
B0DKTHFTMD,ES,9,"HP 235 - Kit de Teclado y ratón - diseño de 3 Zonas, bajo Perfil de Viaje - tamaño Completo - inalámbrico - 2,4 GHz - alemán - Negro - Smart Buy",38.82,,42.62,,2026-02-19T20:43:58.595895+00:00
B07Z1G3VG1,ES,9,"Cherry Stream Keyboard, Teclado con Cable, distribución de Teclado Suizo (QWERTZ), Teclas silenciosas, Experiencia de tecleo única, diseño Plano, Negr",50.34,30.58,50.34,39.3,2026-02-19T20:43:58.595909+00:00
B0DBH9YPC7,ES,9,"AULA Teclado mecánico para juegos F99, BT5.0/2.4GHz/USB-C, teclados personalizados intercambiables en caliente con acolchado de cinco capas, interrupt",,,,,2026-02-19T20:43:58.595917+00:00
B0FKVBZ2PD,ES,9,"GLORIOUS Gaming Teclado GMBK 75% - Teclas MX Intercambiables, Cable USB Desmontable, IP57 Resistente a Agua y Polvo, RGB 10 Zonas, switches silencioso",44.99,42.74,44.99,5.0,2026-02-19T20:43:58.595927+00:00
B07W4DHKZJ,ES,9,"Logitech MX Teclado Mecánico Inalámbrico Iluminado Performance, Interruptores Táctiles silenciosos, Disposición QWERTY Inglés Reino Unido - Gris",162.7,,162.7,,2026-02-19T20:43:58.595934+00:00
B0BHGSRTDD,ES,9,TECURS Teclado MK203 (AZERTY),49.0,,49.0,,2026-02-19T20:43:58.595941+00:00
B0DFXWQWB8,ES,9,"GravaStar Mercury K1 Lite Teclado mecánico Gaming 75 % con Bluetooth 5.0/2.4G/USB-C, Teclado inalámbrico RGB de Tres Modos, con interruptores Intercam",99.95,,99.95,,2026-02-19T20:43:58.595949+00:00
B07W7MQMDH,ES,9,Teclado Logitech G413 Negro QWERTY Italiano,86.7,44.95,86.7,48.2,2026-02-19T20:43:58.595955+00:00
B0CPM5PGWM,ES,9,"Trust ODY II Teclado Inalámbrico Silencioso QWERTY Español, Teclas de Perfil Bajo, Resistente a los Vertidos, Microrreceptor USB 2.4GHz, Wireless Keyb",18.99,14.14,18.99,25.5,2026-02-19T20:43:58.595967+00:00
B00564GWEI,ES,9,"Logitech MK120 Combo con Teclado y Ratón con Cable para Windows, Ratón Óptico con Cable, Teclado de Tamaño Completo, USB Plug-and-Play, Compatible con",18.89,13.27,18.89,29.8,2026-02-19T20:43:58.595980+00:00
B07W7KMK4W,ES,9,"Logitech G G413 TKL SE Teclado Mecánico Gaming - Teclado Compacto Retroiluminado con Interruptores Mecánicos Táctiles, Anti-Ghosting, Compatible con W",47.99,43.07,47.99,10.3,2026-02-19T20:43:58.595990+00:00
B0DQQ87W32,ES,9,"GXTrust 871 Zora Teclado Mecánico Español QWERTY con Iluminación RGB, Interruptores Lineales Huano, N-Key Rollover Anti-ghosting, Teclado Gaming Progr",34.99,33.24,34.99,5.0,2026-02-19T20:43:58.596002+00:00
B07W7LMCF9,ES,9,"Logitech MX Keys for Mac - Teclado inalámbrico avanzado, QWERTZ Alemán - Gris",,86.96,,,2026-02-19T20:43:58.596009+00:00
B0DFWH9YWK,ES,9,"Rii RK909 Teclado 96% Gaming Mecánico, 3 Modos de Conectividad, Retroiluminación LED, Layout Español (Interruptores Azules)",39.59,,39.59,,2026-02-19T20:43:58.596018+00:00
B0FX988W28,ES,9,"Teclado mecánico de gama baja Flow Lite84 Teclas inalámbricas recargables intercambiables con receptor2.4G, conexión BT y cable para Windows Mac Inter",,,,,2026-02-19T20:43:58.596027+00:00
B0FD3V3RPY,ES,9,"GravaStar V75 Lite Hall Effect Magnetic Gaming Teclado - 4000Hz Rapid Trigger - Precisión RT de 0,01 mm - Teclado para Juegos 75% HE con interruptores",119.95,,119.95,,2026-02-19T20:43:58.596037+00:00
B0B3DBYXZ6,ES,9,"Snpurdiri Teclado mecánico 60% con Cable, Mini Teclado para Juegos con 61 Teclas Rojas de Interruptor, para PC, Windows XP, Win 7, Win 10 (interruptor",36.58,20.11,36.58,45.0,2026-02-19T20:43:58.596058+00:00
B08T1PLFC7,ES,9,"DOBAOJIA Alfombrilla de Escritorio XXL, Protector de Escritorio, Alfombrilla Ordenador, Alfombrilla Teclado y Raton, Tapete de Escritorio, Cuero PU Im",18.99,,18.99,,2026-02-19T20:43:58.596067+00:00
B0F639HPHT,ES,9,"Keychron Teclado inalámbrico B6 Pro de tamaño completo, programable ZMK, escritura silenciosa, 2.4G/Bluetooth 5.2/USB-C Tri-Mode, teclado numérico par",,,,,2026-02-19T20:43:58.596078+00:00
B0D8SM16B5,ES,9,"LeadsaiL K786 QWERTZ - Juego de Teclado inalámbrico y ratón inalámbrico (2,4 GHz, con Nano Receptor USB 2 en 1 para PC/Ordenador portátil",23.0,15.32,23.0,33.4,2026-02-19T20:43:58.596088+00:00
B08DG47ML4,ES,9,"Trust Taro - Teclado USB con cable QWERTY italiano con cable para ordenador/ordenador portátil/portátil, Mac/Windows, cable de 1,8 metros, resistente ",,,11.99,,2026-02-19T20:43:58.596099+00:00
B0DK9S97CG,ES,9,EMPIRE GAMING - K208 Teclado compacto con cable TKL (DE-QWERTZ) 69 teclas RGB - Cable USB tipo C extraíble Plug & Play - PC/PS4/PS5/Xbox - 23 teclas a,24.2,20.57,24.2,15.0,2026-02-19T20:44:01.773754+00:00
B07CWVV6DB,ES,9,"Cherry KC 6000 Slim, Distribución de Teclado Alemán (QWERTZ), Diseño Ultraplano, con Cable (USB-A), Teclas Silenciosas, Rotulación Duradera, Negro",54.6,39.19,56.05,30.1,2026-02-19T20:44:01.773779+00:00
B0CQLN55LZ,ES,9,"YINDIAO AK820 Teclado Mecánico con Perilla,Diseño 75% ANSI,81 Teclas,Teclado para Juegos con Cable,5 Espumas Absorbentes de Sonido,Hot-Swap,Interrupto",58.99,,58.99,,2026-02-19T20:44:01.773789+00:00
B0CBMPXG9B,ES,9,Spirit Of Gamer x Pro K1 | Teclado Gaming Semi Mecanico con Cable para PC | Layout QWERTZ Alemán | 26 Teclas Anti-Ghosting | 3 Modos de Retroiluminaci,,13.4,,,2026-02-19T20:44:01.773798+00:00
B0C89KJQ9F,ES,9,"HP 150 Teclado y Ratón con Cable - (1600 PPP, Indicadores LED, Puerto USB-A, 12 Teclas de Atajos, Windows 10, Windows 11) QWERTY Español, Color Negro",14.77,13.92,14.77,5.8,2026-02-19T20:44:01.773808+00:00
B0DL7GP7HD,ES,9,"The G-Lab Keyz Rubidium Blanco - Teclado mecánico USB, AZERTY, RGB 100% Personalizable, Anti-Ghosting, Reposamuñecas - Teclado Gamer Blanco, Switch Re",68.26,33.88,68.26,50.4,2026-02-19T20:44:01.773817+00:00
B0DM6JVVJR,ES,9,"Hama Teclado con Cable CK-200 (Teclado USB, sensación ergonómica, Teclas silenciosas, Cable extraíble, disposición Alemana QWERTZ, Teclas Multimedia, ",17.77,,27.04,,2026-02-19T20:44:01.773826+00:00
B0FHVS4B7D,ES,9,"YINDIAO ATTACK SHARK X820 Ultra Teclado Mecánico Gasket con Pantalla TFT y Perilla, Diseño ANSI 75%, 2,4 GHz/BT/Cableado, 5 Espumas Insonorizantes, Ho",63.74,,63.74,,2026-02-19T20:44:01.773834+00:00
B01AUGT964,ES,9,"Logitech MK235 Combo Teclado y Ratón para Windows, Disposición QWERTZ Alemán, Gris",38.81,18.26,38.81,53.0,2026-02-19T20:44:01.773843+00:00
B09B1VMTVX,ES,9,"fasient1 Pegatinas Universales para Teclado Alemán, Pegatina de Repuesto para Teclado Alemán Inglés, con Fondo Negro Y Letras Blancas, para PC Computa",15.85,,15.85,,2026-02-19T20:44:01.773852+00:00
B09JGB2XK7,ES,9,"RK61 Teclado Gaming Mecánico, 60% Teclado Inalámbrico 2.4Ghz/Bluetooth/USB-C RGB Backlit Interruptor Rojo Hot Swap Double-Shot PBT Keycaps Compatible ",,,,,2026-02-19T20:44:01.773860+00:00
B09R1VZRFF,ES,9,"Klim Chroma - Teclado Gaming QWERTZ Alemán - USB - Duradero, Ergonómico, Resistente al Agua, Teclas Silenciosas + RGB para PC, Mac, Xbox 1, PS4",37.93,36.03,37.93,5.0,2026-02-19T20:44:01.773869+00:00
B0FPFPWJDB,ES,9,"YUNZII QL108 Teclado Mecánico Gaming Estilo Máquina de Escribir, Retroiluminado RGB Hot-Swap, USB con Teclas Redondas Retro y Panel Metálico Teclados ",50.24,,50.24,,2026-02-19T20:44:01.773878+00:00
B0D1G1P4T5,ES,9,"Trust Primo - Juego de Teclado y ratón inalámbrico, diseño alemán QWERTZ, Teclas Planas, a Prueba de Salpicaduras, ratón inalámbrico ambidiestro, Rece",18.43,10.33,19.99,48.3,2026-02-19T20:44:01.773886+00:00
B0CM64HVKQ,ES,9,"KEMOVE K98SE Teclado Gamer Mecánico, 98 Teclas Teclado de Ordenador Retroiluminado por LED, 96% QWERTY US-Layout Teclado Cableado, Interruptores Pre-l",49.99,,49.99,,2026-02-19T20:44:01.773893+00:00
B0DFWVT9HF,ES,9,"GLORIOUS Gaming GMMK 3 Pro: Teclado mecánico Personalizable, TKL 75%, Carcasa de Aluminio y Juntas modulares, switches con Hot Swap MX, Espuma fonoabs",200.37,103.03,200.37,48.6,2026-02-19T20:44:01.773903+00:00
B077BT728N,ES,9,"Logitech K280e Pro Teclado con Cable para Windows, Linux, Chrome, Disposición QWERTZ Alemán, Negro",30.42,13.22,30.42,56.5,2026-02-19T20:44:01.773913+00:00
B07YG1VBGW,ES,9,The G-Lab Keyz Carbon E Teclado mecánico Gamer Azerty Blue Switches Ultra Preciso - 16 Efectos de Retroiluminación - Reposamanos Magnéticos - Compatib,72.83,24.47,72.83,66.4,2026-02-19T20:44:01.773921+00:00
B0042BZWHE,ES,9,"Logitech K120 Teclado con Cable para Windows, Disposición ‎QWERTZ Suiza, Negro",19.99,,19.99,,2026-02-19T20:44:01.773928+00:00
B0DWMX5TXV,ES,9,"RK ROYAL KLUDGE R98 Pro Teclado Mecánico con Cable, 96% US Layout Teclado Gaming con Numérico, RGB, Perilla de Volumen, Gasket Structure, Teclas PBT M",79.99,70.59,79.99,11.8,2026-02-19T20:44:01.773936+00:00
B0CPM1TB52,ES,9,"Trust Ymo II - Juego de ratón silencioso con Teclado inalámbrico alemán QWERTZ, Teclas Planas, a Prueba de Salpicaduras, ratón inalámbrico ambidiestro",24.99,15.05,24.99,39.8,2026-02-19T20:44:01.773944+00:00
B0DNMVC7SP,ES,9,"The G-Lab Keyz Titanium - Teclado Gaming 65% AZERTY, USB, Teclado mecánico Switch Rojo, 100% Personalizable, antifantasma, macros programables, para P",39.76,26.87,39.64,32.2,2026-02-19T20:44:01.773953+00:00
